LAMMPS Description

283 atoms
0 bonds
0 angles
0 dihedrals
0  impropers

171 atom types
0 bond types
0 angle types
0 dihedral types
0  improper types
-500.00000 68100.00000 xlo xhi
-50.00000 50.00000 ylo yhi
-50.00000 50.00000 zlo zhi

Masses

1	137.330000
2	137.330000
3	137.330000
4	137.330000
5	137.330000
6	137.330000
7	137.330000
8	137.330000
9	137.330000
10	137.330000
11	137.330000
12	137.330000
13	137.330000
14	137.330000
15	137.330000
16	137.330000
17	137.330000
18	137.330000
19	137.330000
20	137.330000
21	137.330000
22	137.330000
23	137.330000
24	137.330000
25	137.330000
26	137.330000
27	137.330000
28	137.330000
29	137.330000
30	137.330000
31	137.330000
32	137.330000
33	137.330000
34	137.330000
35	137.330000
36	137.330000
37	137.330000
38	137.330000
39	137.330000
40	137.330000
41	137.330000
42	137.330000
43	137.330000
44	137.330000
45	137.330000
46	137.330000
47	137.330000
48	137.330000
49	137.330000
50	137.330000
51	137.330000
52	137.330000
53	137.330000
54	137.330000
55	137.330000
56	137.330000
57	132.905000
58	132.905000
59	132.905000
60	132.905000
61	132.905000
62	132.905000
63	132.905000
64	132.905000
65	132.905000
66	132.905000
67	132.905000
68	132.905000
69	132.905000
70	132.905000
71	132.905000
72	132.905000
73	132.905000
74	132.905000
75	132.905000
76	132.905000
77	132.905000
78	132.905000
79	132.905000
80	132.905000
81	132.905000
82	132.905000
83	132.905000
84	132.905000
85	132.905000
86	132.905000
87	132.905000
88	132.905000
89	132.905000
90	132.905000
91	132.905000
92	132.905000
93	132.905000
94	132.905000
95	132.905000
96	132.905000
97	132.905000
98	132.905000
99	132.905000
100	132.905000
101	132.905000
102	132.905000
103	132.905000
104	132.905000
105	132.905000
106	132.905000
107	132.905000
108	132.905000
109	132.905000
110	132.905000
111	132.905000
112	132.905000
113	132.905000
114	132.905000
115	132.905000
116	35.453000
117	35.453000
118	35.453000
119	35.453000
120	35.453000
121	35.453000
122	35.453000
123	35.453000
124	35.453000
125	35.453000
126	35.453000
127	35.453000
128	35.453000
129	35.453000
130	35.453000
131	35.453000
132	35.453000
133	35.453000
134	35.453000
135	35.453000
136	35.453000
137	35.453000
138	35.453000
139	35.453000
140	35.453000
141	35.453000
142	35.453000
143	35.453000
144	35.453000
145	35.453000
146	35.453000
147	35.453000
148	35.453000
149	35.453000
150	35.453000
151	35.453000
152	35.453000
153	35.453000
154	35.453000
155	35.453000
156	35.453000
157	35.453000
158	35.453000
159	35.453000
160	35.453000
161	35.453000
162	35.453000
163	35.453000
164	35.453000
165	35.453000
166	35.453000
167	35.453000
168	35.453000
169	35.453000
170	35.453000
171	35.453000


Atoms

1	1	87	1.0	2.803343	3.093521	2.503808
2	2	76	1.0	1002.853422	3.252548	2.46757
3	3	63	1.0	2002.662626	3.216041	2.514581
4	4	74	1.0	3002.8546	3.266541	2.497085
5	5	77	1.0	4002.663931	3.099687	2.542384
6	6	61	1.0	5002.789383	3.094822	2.532548
7	7	69	1.0	6002.818654	3.190034	2.28642
8	8	95	1.0	7002.691695	3.096473	2.372243
9	9	68	1.0	8002.725482	3.19435	2.330792
10	10	81	1.0	9002.559356	3.031347	2.24744
11	11	80	1.0	10002.559356	3.031347	2.24744
12	12	70	1.0	11002.839478	3.060329	2.366591
13	13	52	2.0	12000.408419	0.427797	0.434273
14	13	117	-1.0	12002.962167	0.343918	0.064478
15	13	117	-1.0	11999.954147	2.91697	-0.07954
16	13	117	-1.0	12000.32241	0.472158	3.01416
17	14	46	2.0	13000.747111	0.330785	0.749545
18	14	152	-1.0	13002.534351	1.007253	2.580738
19	14	152	-1.0	13001.670843	1.992192	-1.064694
20	14	152	-1.0	12998.517934	1.513151	1.512116
21	15	23	2.0	14001.361952	0.760627	0.779324
22	15	136	-1.0	13999.109597	-0.266062	0.165377
23	15	136	-1.0	14000.895595	1.189151	3.328832
24	15	136	-1.0	14001.211279	3.048344	-0.144333
25	16	48	2.0	15001.087774	1.447061	0.632062
26	16	153	-1.0	15002.701021	-0.29819	-0.173375
27	16	153	-1.0	15000.751194	0.546221	3.159753
28	16	153	-1.0	14998.812863	0.546702	-0.188795
29	17	29	2.0	16001.216509	0.848027	1.188103
30	17	122	-1.0	16001.770612	3.068755	0.127558
31	17	122	-1.0	16000.946297	-0.855508	-0.899552
32	17	122	-1.0	15998.785162	1.056417	1.740142
33	18	20	2.0	17000.29616	0.28873	0.340033
34	18	116	-1.0	17002.919739	0.429641	0.132078
35	18	116	-1.0	17000.04234	2.889007	0.000916
36	18	116	-1.0	17000.388905	0.553465	2.960344
37	19	12	2.0	18000.163902	0.936354	0.67796
38	19	131	-1.0	18001.925548	-1.076973	-0.013798
39	19	131	-1.0	18001.641617	2.64229	-0.298618
40	19	131	-1.0	18001.208371	0.959203	3.169796
41	20	11	2.0	19000.741736	0.399652	1.287127
42	20	164	-1.0	19001.976805	0.135687	-1.224275
43	20	164	-1.0	18998.706965	1.715163	0.124774
44	20	164	-1.0	19001.952286	2.574249	1.894733
45	21	9	2.0	20000.448374	1.331609	0.37651
46	21	162	-1.0	20003.006259	1.287111	0.394839
47	21	162	-1.0	20000.321217	1.139591	2.996021
48	21	162	-1.0	20000.456153	-1.523753	0.138753
49	22	5	2.0	21000.304661	0.300955	0.345748
50	22	132	-1.0	21002.889561	0.438917	0.150137
51	22	132	-1.0	21000.060204	2.864983	0.020179
52	22	132	-1.0	21000.404872	0.564213	2.926369
53	22	66	1.0	21002.547201	3.023124	2.238377
54	23	41	2.0	22000.29616	0.28873	0.340033
55	23	147	-1.0	22002.919739	0.429641	0.132078
56	23	147	-1.0	22000.04234	2.889007	0.000916
57	23	147	-1.0	22000.388905	0.553465	2.960344
58	23	98	1.0	22002.559356	3.031347	2.24744
59	24	31	2.0	23000.451004	2.380944	2.668132
60	24	127	-1.0	23000.445353	3.079904	0.020048
61	24	127	-1.0	23003.05721	2.253691	2.667862
62	24	127	-1.0	23000.33387	-0.122519	1.734747
63	24	65	1.0	23002.526897	0.704919	-0.35932
64	25	33	2.0	24000.048063	2.821629	1.121469
65	25	151	-1.0	24000.199256	0.905817	-0.357036
66	25	151	-1.0	24002.553972	3.671112	1.051589
67	25	151	-1.0	24000.619137	1.607165	3.311411
68	25	72	1.0	24003.128888	0.414978	1.508001
69	26	39	2.0	25003.096614	1.619481	0.738904
70	26	159	-1.0	25002.441462	3.220921	2.660148
71	26	159	-1.0	25001.215141	2.163766	-0.65605
72	26	159	-1.0	25001.787236	-0.384551	1.955213
73	26	100	1.0	24999.297124	1.934587	2.062302
74	27	28	2.0	26001.997351	-0.139516	1.297594
75	27	133	-1.0	26003.724376	1.76099	1.548628
76	27	133	-1.0	26000.716837	1.240171	-0.868285
77	27	133	-1.0	26000.377818	0.860477	3.064275
78	27	89	1.0	26001.122274	3.78473	1.49007
79	28	55	2.0	27000.396799	0.33179	0.410404
80	28	158	-1.0	27002.924175	0.125131	0.954679
81	28	158	-1.0	27000.647926	2.786357	-0.533777
82	28	158	-1.0	26999.852488	1.25094	2.806294
83	28	93	1.0	27002.832554	3.426708	2.557933
84	29	24	2.0	27999.658575	1.828253	1.860403
85	29	140	-1.0	28000.497383	0.956515	-0.661093
86	29	140	-1.0	28001.057325	3.985505	1.635107
87	29	140	-1.0	28001.455771	0.257094	3.255028
